ts_code,end_date,bz_item
000088.SZ,20061231,交通运输业
000088.SZ,20061231,工业收入
000088.SZ,20060630,工业收入
000088.SZ,20060630,仓储租赁
000088.SZ,20060630,港口运输
000088.SZ,20060630,水泥制品
000088.SZ,20060630,交通运输业
000088.SZ,20040630,商品混凝土
000089.SZ,20220630,航空及相关服务
000089.SZ,20211231,航空及相关服务
000089.SZ,20210630,航空及相关服务
000089.SZ,20201231,航空增值收入
000089.SZ,20201231,航空主业收入
000089.SZ,20201231,航空物流收入
000089.SZ,20201231,航空增值收入
000089.SZ,20201231,航空主业收入
000089.SZ,20201231,航空主业收入
000089.SZ,20201231,航空及相关服务
000089.SZ,20201231,航空广告收入
000089.SZ,20201231,航空增值收入
000089.SZ,20200630,航空及相关服务
000089.SZ,20191231,航空增值收入
000089.SZ,20191231,航空主业收入
000089.SZ,20191231,航空广告收入
000089.SZ,20191231,航空增值收入
000089.SZ,20191231,航空物流收入
000089.SZ,20191231,航空增值收入
000089.SZ,20190630,航空增值收入
000089.SZ,20190630,内部抵销
000089.SZ,20190630,航空广告收入
000089.SZ,20190630,航空主业收入
000089.SZ,20190630,内部抵销
000089.SZ,20190630,航空物流收入
000089.SZ,20190630,内部抵销
000089.SZ,20181231,航空广告收入
000089.SZ,20181231,航空主业收入
000089.SZ,20181231,航空增值收入
000089.SZ,20181231,航空增值收入
000089.SZ,20181231,航空物流收入
000089.SZ,20181231,航空增值收入
000089.SZ,20180630,航空物流收入
000089.SZ,20180630,航空主业收入
000089.SZ,20180630,航空增值收入
000089.SZ,20180630,其他业务
000089.SZ,20180630,航空广告收入
000089.SZ,20171231,航空主业收入
000089.SZ,20171231,航空增值收入
000089.SZ,20171231,航空物流收入
000089.SZ,20171231,航空广告收入
000089.SZ,20170630,航空主业收入
000089.SZ,20170630,航空增值收入
000089.SZ,20170630,航空物流收入
000089.SZ,20170630,航空广告收入
000089.SZ,20170630,其他业务
000089.SZ,20161231,航空主业收入
000089.SZ,20161231,航空增值收入
000089.SZ,20161231,航空物流收入
000089.SZ,20161231,航空广告收入
000089.SZ,20160630,航空增值收入
000089.SZ,20160630,航空广告收入
000089.SZ,20160630,航空物流收入
000089.SZ,20160630,航空主业收入
000089.SZ,20160630,其他业务
000089.SZ,20151231,航空广告收入
000089.SZ,20151231,航空物流收入
000089.SZ,20151231,航空增值收入
000089.SZ,20151231,航空主业收入
000089.SZ,20150630,航空物流收入
000089.SZ,20150630,航空主业收入
000089.SZ,20150630,航空增值收入
000089.SZ,20150630,其他业务
000089.SZ,20150630,航空广告收入
000089.SZ,20141231,其他业务
000089.SZ,20141231,航空主业收入
000089.SZ,20141231,航空广告收入
000089.SZ,20141231,航空物流收入
000089.SZ,20141231,航空增值收入
000089.SZ,20140630,航空主业收入
000089.SZ,20140630,航空物流收入
000089.SZ,20140630,航空广告收入
000089.SZ,20140630,航空增值收入
000089.SZ,20140630,其他业务
000089.SZ,20131231,航空广告收入
000089.SZ,20131231,航空主业收入
000089.SZ,20131231,航空增值收入
000089.SZ,20131231,航空物流收入
000089.SZ,20131231,其他业务
000089.SZ,20130630,航空广告收入
000089.SZ,20130630,航空增值收入
000089.SZ,20130630,航空主业收入
000089.SZ,20130630,航空物流收入
000089.SZ,20130630,其他业务
000089.SZ,20121231,航空增值收入
000089.SZ,20121231,航空广告收入
000089.SZ,20121231,航空物流收入
000089.SZ,20121231,航空主业收入
000089.SZ,20121231,其他业务
000089.SZ,20120630,航空增值收入
000089.SZ,20120630,航空主业收入
000089.SZ,20120630,航空广告收入
000089.SZ,20120630,航空物流收入
000089.SZ,20120630,其他业务
000089.SZ,20111231,航空主业收入
000089.SZ,20111231,航空物流收入
000089.SZ,20111231,航空广告收入
000089.SZ,20111231,其他业务
000089.SZ,20111231,航空增值收入
000089.SZ,20110630,航空增值收入
000089.SZ,20110630,航空广告收入
000089.SZ,20110630,航空物流收入
000089.SZ,20110630,航空主业收入
000089.SZ,20110630,其他业务
000089.SZ,20101231,航空广告收入
000089.SZ,20101231,航空物流收入
000089.SZ,20101231,航空主业收入
000089.SZ,20101231,航空增值收入
000089.SZ,20101231,其他业务
000089.SZ,20100630,航空增值收入
000089.SZ,20100630,航空广告收入
000089.SZ,20100630,其他业务
000089.SZ,20100630,航空物流收入
000089.SZ,20100630,内部抵销
000089.SZ,20100630,航空主业收入
000089.SZ,20091231,航空增值收入
000089.SZ,20091231,航空广告收入
000089.SZ,20091231,航空物流收入
000089.SZ,20091231,航空主业收入
000089.SZ,20091231,其他业务
000089.SZ,20090630,航空物流收入
000089.SZ,20090630,航空主业收入
000089.SZ,20090630,内部抵销
000089.SZ,20090630,航空广告收入
000089.SZ,20090630,航空增值收入
000089.SZ,20090630,其他业务
000089.SZ,20081231,航空主业收入
000089.SZ,20081231,航空增值收入
000089.SZ,20081231,内部抵销
000089.SZ,20081231,航空广告收入
000089.SZ,20081231,航空物流收入
000089.SZ,20081231,其他业务
000089.SZ,20080630,航空物流收入
000089.SZ,20080630,内部抵销
000089.SZ,20080630,航空增值收入
000089.SZ,20080630,客货代理
000089.SZ,20080630,航空主业收入
000089.SZ,20080630,航空广告收入
000089.SZ,20080630,港口公路运输
000089.SZ,20080630,物业租赁
000089.SZ,20080630,其他业务
000089.SZ,20080630,航空地面
000089.SZ,20071231,航空物流收入
000089.SZ,20071231,港口公路运输
000089.SZ,20071231,航空广告收入
000089.SZ,20071231,航空增值收入
000089.SZ,20071231,内部抵销
000089.SZ,20071231,航空地面
000089.SZ,20071231,航空主业收入
000089.SZ,20071231,客货代理
000099.SZ,20220630,航空运输业
000099.SZ,20220630,航空维修业
000099.SZ,20220630,融资租赁
000099.SZ,20211231,航空运输业
000099.SZ,20211231,航空维修业
000099.SZ,20211231,融资租赁
000099.SZ,20210630,航空运输业
000099.SZ,20210630,航空维修业
000099.SZ,20210630,融资租赁
000099.SZ,20201231,航空运输业
000099.SZ,20201231,航空维修业
000099.SZ,20201231,融资租赁
000099.SZ,20200630,其他业务
000099.SZ,20200630,航空运输业
000099.SZ,20200630,航空维修业
000099.SZ,20200630,融资租赁
000099.SZ,20200630,内部抵销
000099.SZ,20200630,航空维修业
000099.SZ,20200630,航空维修业
000099.SZ,20191231,航空运输业
000099.SZ,20191231,航空维修业
000099.SZ,20191231,融资租赁
000099.SZ,20191231,内部抵销
000099.SZ,20191231,内部抵销
000099.SZ,20191231,内部抵销
000099.SZ,20190630,航空运输业
000099.SZ,20190630,航空维修业
000099.SZ,20190630,融资租赁
000099.SZ,20190630,内部抵销
000099.SZ,20190630,航空维修业
000099.SZ,20190630,内部抵销
000099.SZ,20190630,航空维修业
000099.SZ,20190630,内部抵销
000099.SZ,20181231,航空运输业
000099.SZ,20181231,航空维修业
000099.SZ,20181231,融资租赁
000099.SZ,20181231,其他业务
000099.SZ,20180630,航空运输业
000099.SZ,20180630,航空维修业
000099.SZ,20180630,融资租赁
000099.SZ,20180630,内部抵销
000099.SZ,20171231,其他业务
000099.SZ,20171231,航空运输业
000099.SZ,20171231,航空维修业
000099.SZ,20171231,融资租赁
000099.SZ,20171231,内部抵销
000099.SZ,20170630,航空运输业
000099.SZ,20170630,航空维修业
000099.SZ,20170630,内部抵销
000099.SZ,20161231,其他业务
000099.SZ,20161231,航空运输业
000099.SZ,20161231,航空维修业
000099.SZ,20161231,内部抵销
000099.SZ,20160630,航空维修业
000099.SZ,20160630,航空运输业
000099.SZ,20151231,航空维修业
000099.SZ,20151231,内部抵销
000099.SZ,20151231,航空运输业
000099.SZ,20150630,航空维修业
000099.SZ,20150630,航空运输业
000099.SZ,20141231,航空运输业
000099.SZ,20141231,航空维修业
000099.SZ,20140630,航空维修业
000099.SZ,20140630,航空运输业
000099.SZ,20131231,航空维修业
000099.SZ,20131231,航空运输业
000099.SZ,20130630,航空维修业
000099.SZ,20130630,航空运输业
000099.SZ,20121231,航空运输业
000099.SZ,20121231,航空维修业
000099.SZ,20120630,航空运输业
000099.SZ,20120630,航空维修业
000099.SZ,20111231,航空维修业
000099.SZ,20111231,航空运输业
000099.SZ,20110630,航空运输业
000099.SZ,20110630,航空维修业
000099.SZ,20101231,航空维修业
000099.SZ,20101231,航空运输业
000099.SZ,20100630,航空运输业
000099.SZ,20100630,航空维修业
000099.SZ,20091231,航空维修业
000099.SZ,20091231,航空运输业
000099.SZ,20090630,其他业务
000099.SZ,20090630,航空维修业
000099.SZ,20090630,航空运输业
000099.SZ,20081231,其他业务
000099.SZ,20081231,航空维修业
000099.SZ,20081231,航空运输业
000099.SZ,20080630,航空运输业
000099.SZ,20080630,航空维修业
000099.SZ,20080630,其他业务
000099.SZ,20080630,内部抵销
000099.SZ,20071231,航空运输业
000099.SZ,20071231,航空维修业
000099.SZ,20071231,其他业务
000099.SZ,20070630,航空维修业
000099.SZ,20070630,其他业务
000099.SZ,20070630,航空运输业
000099.SZ,20061231,航空维修业
000099.SZ,20061231,航空运输业
000099.SZ,20060630,航空维修业
000099.SZ,20060630,航空运输业
000099.SZ,20051231,航空运输业
000099.SZ,20051231,航空维修业
000099.SZ,20050630,航空运输业
000099.SZ,20050630,航空维修业
000099.SZ,20041231,航空维修业
000099.SZ,20041231,航空运输业
000100.SZ,20220630,其他及合并抵销
000100.SZ,20220630,其他业务
000100.SZ,20220630,半导体光伏及半导体材料
000100.SZ,20220630,半导体显示业务
000100.SZ,20220630,分销业务
000100.SZ,20211231,其他及合并抵销
000100.SZ,20211231,半导体显示业务
000100.SZ,20211231,半导体光伏及半导体材料
000100.SZ,20211231,其他业务
000100.SZ,20211231,分销业务
000100.SZ,20210630,其他及合并抵销
000100.SZ,20210630,其他及合并抵销
000100.SZ,20210630,半导体光伏及半导体材料
000100.SZ,20210630,半导体显示业务
000100.SZ,20210630,分销业务
000100.SZ,20210630,其他业务
000100.SZ,20210630,其他业务
000100.SZ,20210630,其他业务
000100.SZ,20210630,其他业务
000100.SZ,20201231,电子产品分销
000100.SZ,20201231,其他及合并抵销
000100.SZ,20201231,半导体显示器件
000100.SZ,20201231,其他业务
000100.SZ,20201231,半导体显示业务
000100.SZ,20201231,分销业务
000100.SZ,20201231,半导体显示业务
000100.SZ,20201231,半导体光伏及半导体材料
000100.SZ,20201231,其他及合并抵销
000100.SZ,20201231,分销业务
000100.SZ,20200630,其他业务
000100.SZ,20200630,电子产品分销
000100.SZ,20200630,半导体显示业务
000100.SZ,20200630,其他及合并抵销
000100.SZ,20200630,半导体显示器件
000100.SZ,20200630,分销业务
000100.SZ,20191231,其他业务
000100.SZ,20191231,分销业务
000100.SZ,20191231,物流与服务
000100.SZ,20191231,其他及合并抵销
000100.SZ,20191231,半导体显示业务
000100.SZ,20191231,华星光电
000100.SZ,20191231,分销业务
000100.SZ,20191231,半导体显示业务
000100.SZ,20190630,其他业务
000100.SZ,20190630,华星光电
000100.SZ,20190630,其他主营业务
000100.SZ,20190630,半导体显示业务
000100.SZ,20190630,物流与服务
000100.SZ,20190630,分销业务
000100.SZ,20190630,内部抵销
000100.SZ,20181231,家电产业
000100.SZ,20181231,分销业务
000100.SZ,20181231,通力电子
000100.SZ,20181231,物流与服务
000100.SZ,20181231,移动通讯产业
000100.SZ,20181231,其他及合并抵销
000100.SZ,20181231,半导体显示业务
000100.SZ,20181231,其他业务
000100.SZ,20181231,华星光电
000100.SZ,20181231,多媒体电子产业
000100.SZ,20180630,移动通讯产业
000100.SZ,20180630,其他及合并抵销
000100.SZ,20180630,家电产业
000100.SZ,20180630,华星光电
000100.SZ,20180630,分销业务
000100.SZ,20180630,多媒体电子产业
000100.SZ,20180630,半导体显示业务
000100.SZ,20180630,通力电子
000100.SZ,20180630,物流与服务
000100.SZ,20180630,其他业务
000100.SZ,20171231,其他业务
000100.SZ,20171231,分销业务
000100.SZ,20171231,半导体显示业务
000100.SZ,20171231,物流与服务
000100.SZ,20171231,通力电子
000100.SZ,20171231,多媒体电子产业
000100.SZ,20171231,华星光电
000100.SZ,20171231,其他及合并抵销
000100.SZ,20171231,部品产业
000100.SZ,20171231,移动通讯产业
000100.SZ,20171231,家电产业
000100.SZ,20170630,分销业务
000100.SZ,20170630,多媒体电子产业
000100.SZ,20170630,移动通讯产业
000100.SZ,20170630,华星光电
000100.SZ,20170630,家电产业
000100.SZ,20170630,通力电子
000100.SZ,20170630,部品产业
000100.SZ,20170630,物流与服务
000100.SZ,20170630,其他及合并抵销
000100.SZ,20170630,其他业务
000100.SZ,20170630,半导体显示业务
000100.SZ,20161231,物流与服务
000100.SZ,20161231,分销业务
000100.SZ,20161231,移动通讯产业
000100.SZ,20161231,利息收入
000100.SZ,20161231,多媒体电子产业
000100.SZ,20161231,部品产业
000100.SZ,20161231,其他业务
000100.SZ,20161231,华星光电
000100.SZ,20161231,家电产业
000100.SZ,20161231,通力电子
000100.SZ,20161231,其他及合并抵销
000100.SZ,20161231,半导体显示业务
000100.SZ,20160630,华星光电
000100.SZ,20160630,家电产业
000100.SZ,20160630,移动通讯产业
000100.SZ,20160630,其他及合并抵销
000100.SZ,20160630,物流与服务
000100.SZ,20160630,半导体显示业务
000100.SZ,20160630,通力电子
000100.SZ,20160630,其他业务
000100.SZ,20160630,部品产业
000100.SZ,20160630,多媒体电子产业
000100.SZ,20160630,分销业务
000100.SZ,20151231,半导体显示业务
000100.SZ,20151231,多媒体电子产业
000100.SZ,20151231,华星光电
000100.SZ,20151231,移动通讯产业
000100.SZ,20151231,物流与服务
000100.SZ,20151231,其他及合并抵销
000100.SZ,20151231,家电产业
000100.SZ,20151231,其他业务
000100.SZ,20151231,部品产业
000100.SZ,20151231,分销业务
000100.SZ,20151231,通力电子
000100.SZ,20150630,分销业务
000100.SZ,20150630,半导体显示业务
000100.SZ,20150630,家电产业
000100.SZ,20150630,部品产业
000100.SZ,20150630,通力电子
000100.SZ,20150630,其他业务
000100.SZ,20150630,物流与服务
000100.SZ,20150630,其他及合并抵销
000100.SZ,20150630,移动通讯产业
000100.SZ,20150630,华星光电
000100.SZ,20150630,多媒体电子产业
000100.SZ,20141231,家电产业
000100.SZ,20141231,商用系统
000100.SZ,20141231,多媒体电子产业
000100.SZ,20141231,其他及合并抵销
000100.SZ,20141231,分销业务
000100.SZ,20141231,物流与服务
000100.SZ,20141231,部品产业
000100.SZ,20141231,半导体显示业务
000100.SZ,20141231,华星光电
000100.SZ,20141231,其他业务
000100.SZ,20141231,移动通讯产业
000100.SZ,20141231,通力电子
000100.SZ,20140630,物流与服务
000157.SZ,20220630,农业机械
000157.SZ,20220630,其他机械和产品
000157.SZ,20220630,金融服务
000157.SZ,20220630,起重机械
000157.SZ,20220630,混凝土机械
000157.SZ,20220630,土方机械
000157.SZ,20211231,农业机械
000157.SZ,20211231,起重机械
000157.SZ,20211231,其他机械和产品
000157.SZ,20211231,混凝土机械
000157.SZ,20211231,金融服务
000157.SZ,20211231,土方机械
000157.SZ,20210630,土方机械
000157.SZ,20210630,混凝土机械
000157.SZ,20210630,农业机械
000157.SZ,20210630,其他机械和产品
000157.SZ,20210630,金融服务
000157.SZ,20210630,起重机械
000157.SZ,20201231,农业机械
000157.SZ,20201231,其他机械和产品
000157.SZ,20201231,起重机械
000157.SZ,20201231,土方机械
000157.SZ,20201231,混凝土机械
000157.SZ,20201231,金融服务
000157.SZ,20200630,起重机械
000157.SZ,20200630,金融服务
000157.SZ,20200630,其他机械和产品
000157.SZ,20200630,混凝土机械
000157.SZ,20200630,农业机械
000157.SZ,20191231,混凝土机械
000157.SZ,20191231,起重机械
000157.SZ,20191231,农业机械
000157.SZ,20191231,金融服务
000157.SZ,20191231,其他机械和产品
000157.SZ,20190630,混凝土机械
000157.SZ,20190630,金融服务
000157.SZ,20190630,农业机械
000157.SZ,20190630,其他机械和产品
000157.SZ,20190630,其他业务
000157.SZ,20190630,起重机械
000157.SZ,20181231,起重机械
000157.SZ,20181231,农业机械
000157.SZ,20181231,混凝土机械
000157.SZ,20181231,其他机械和产品
000157.SZ,20181231,金融服务
000157.SZ,20180630,起重机械
000157.SZ,20180630,金融服务
000157.SZ,20180630,混凝土机械
000157.SZ,20180630,其他机械和产品
000157.SZ,20180630,农业机械
000157.SZ,20171231,金融服务
000157.SZ,20171231,农业机械
000157.SZ,20171231,环卫机械
000157.SZ,20171231,起重机械
000157.SZ,20171231,其他机械和产品
000157.SZ,20171231,混凝土机械
000157.SZ,20170630,金融服务
000157.SZ,20170630,混凝土机械
000157.SZ,20170630,起重机械
000157.SZ,20170630,其他机械和产品
000157.SZ,20170630,环卫机械
000157.SZ,20170630,农业机械
000157.SZ,20161231,混凝土机械
000157.SZ,20161231,起重机械
000157.SZ,20161231,其他机械和产品
000157.SZ,20161231,环卫机械
000157.SZ,20161231,农业机械
000157.SZ,20161231,金融服务
000157.SZ,20160630,起重机械
000157.SZ,20160630,金融服务
000157.SZ,20160630,农业机械
000157.SZ,20160630,环卫机械
000157.SZ,20160630,混凝土机械
000157.SZ,20160630,其他机械和产品
000157.SZ,20151231,农业机械
000157.SZ,20151231,其他机械和产品
000157.SZ,20151231,混凝土机械
000157.SZ,20151231,金融服务
000157.SZ,20151231,环卫机械
000157.SZ,20151231,起重机械
000157.SZ,20150630,混凝土机械
000157.SZ,20150630,其他机械和产品
000157.SZ,20150630,农业机械
000157.SZ,20150630,其他业务
000157.SZ,20150630,环卫机械
000157.SZ,20150630,起重机械
000157.SZ,20150630,金融服务
000157.SZ,20141231,土方机械
000157.SZ,20141231,混凝土机械
000157.SZ,20141231,金融服务
000157.SZ,20141231,环卫机械
000157.SZ,20141231,路面及桩工机械
000157.SZ,20141231,起重机械
000157.SZ,20141231,其他机械和产品
000157.SZ,20141231,其他业务
000157.SZ,20140630,土方机械
000157.SZ,20140630,路面及桩工机械
000157.SZ,20140630,混凝土机械
000157.SZ,20140630,金融服务
000157.SZ,20140630,环卫机械
000157.SZ,20140630,其他业务
000157.SZ,20140630,起重机械
000157.SZ,20140630,其他机械和产品
000157.SZ,20131231,路面及桩工机械
000157.SZ,20131231,环卫机械
000157.SZ,20131231,其他机械和产品
000157.SZ,20131231,混凝土机械
000157.SZ,20131231,金融服务
000157.SZ,20131231,其他业务
000157.SZ,20131231,土方机械
000157.SZ,20131231,起重机械
000157.SZ,20130630,路面及桩工机械
000157.SZ,20130630,起重机械
000157.SZ,20130630,其他机械和产品
000157.SZ,20130630,混凝土机械
000157.SZ,20130630,金融服务
000157.SZ,20130630,其他业务
000157.SZ,20130630,土方机械
000157.SZ,20130630,环卫机械
000157.SZ,20121231,起重机械
000157.SZ,20121231,其他机械和产品
000157.SZ,20121231,土方机械
000157.SZ,20121231,环卫机械
000157.SZ,20121231,其他业务
000157.SZ,20121231,混凝土机械
000157.SZ,20121231,金融服务
000157.SZ,20121231,物料输送机械和系统
000157.SZ,20121231,路面及桩工机械
000157.SZ,20120630,环卫机械
000157.SZ,20120630,混凝土机械
000157.SZ,20120630,路面及桩工机械
000157.SZ,20120630,其他业务
000157.SZ,20120630,金融服务
000157.SZ,20120630,物料输送机械和系统
000157.SZ,20120630,土方机械
000157.SZ,20120630,起重机械
000157.SZ,20120630,其他机械和产品
000157.SZ,20111231,起重机械
000157.SZ,20111231,物料输送机械和系统
000157.SZ,20111231,环卫机械
000157.SZ,20111231,土方机械
000157.SZ,20111231,其他业务
000157.SZ,20111231,混凝土机械
000157.SZ,20111231,其他机械和产品
000157.SZ,20111231,路面及桩工机械
000157.SZ,20111231,金融服务
000157.SZ,20110630,其他机械和产品
000157.SZ,20110630,物料输送机械和系统
000157.SZ,20110630,环卫机械
000157.SZ,20110630,土方机械
000400.SZ,20220630,直流输电系统
000400.SZ,20220630,智能变配电系统
000400.SZ,20220630,智能电表
000400.SZ,20220630,智能电源及应用系统
000400.SZ,20220630,智能中压供用电设备
000400.SZ,20220630,EMS加工服务
000400.SZ,20211231,智能变配电系统
000400.SZ,20211231,EMS加工服务
000400.SZ,20211231,智能电表
000400.SZ,20211231,智能中压供用电设备
000400.SZ,20211231,智能电源及应用系统
000400.SZ,20211231,直流输电系统
000400.SZ,20210630,直流输电系统
000400.SZ,20210630,EMS加工服务
000400.SZ,20210630,智能中压供用电设备
000400.SZ,20210630,智能电源及应用系统
000400.SZ,20210630,智能变配电系统
000400.SZ,20210630,智能电表
000400.SZ,20201231,EMS加工服务
000400.SZ,20201231,智能变配电系统
000400.SZ,20201231,智能电表
000400.SZ,20201231,智能电源及应用系统
000400.SZ,20201231,智能中压供用电设备
000400.SZ,20201231,直流输电系统
000400.SZ,20200630,智能电表
000400.SZ,20200630,智能变配电系统
000400.SZ,20200630,其他业务
000400.SZ,20200630,EMS加工服务
000400.SZ,20200630,直流输电系统
000400.SZ,20200630,智能电源及应用系统
000400.SZ,20200630,智能中压供用电设备
000400.SZ,20191231,EMS加工服务
000400.SZ,20191231,智能变配电系统
000400.SZ,20191231,智能电表
000400.SZ,20191231,直流输电系统
000400.SZ,20191231,智能电源及应用系统
000400.SZ,20191231,智能中压供用电设备
000400.SZ,20190630,智能电表
000400.SZ,20190630,直流输电系统
000400.SZ,20190630,智能电源及应用系统
000400.SZ,20190630,EMS加工服务
000400.SZ,20190630,智能中压供用电设备
000400.SZ,20190630,智能变配电系统
000400.SZ,20181231,智能电表
000400.SZ,20181231,直流输电系统
000400.SZ,20181231,智能变配电系统
000400.SZ,20181231,EMS加工服务
000400.SZ,20181231,智能中压供用电设备
000400.SZ,20181231,智能电源及应用系统
000400.SZ,20180630,智能中压供用电设备
000400.SZ,20180630,智能变配电系统
000400.SZ,20180630,直流输电系统
000400.SZ,20180630,智能电表
000400.SZ,20180630,其他业务
000400.SZ,20171231,智能变配电系统
000400.SZ,20171231,EMS加工服务
000400.SZ,20171231,智能电源及应用系统
000400.SZ,20171231,直流输电系统
000400.SZ,20171231,智能电表
000400.SZ,20171231,智能中压供用电设备
000400.SZ,20170630,智能电源及应用系统
000400.SZ,20170630,智能电表
000400.SZ,20170630,EMS加工服务
000400.SZ,20170630,其他业务
000400.SZ,20170630,智能中压供用电设备
000400.SZ,20170630,智能变配电系统
000400.SZ,20170630,直流输电系统
000400.SZ,20161231,智能变配电系统
000400.SZ,20161231,直流输电系统
000400.SZ,20161231,智能中压供用电设备
000400.SZ,20161231,智能电表
000400.SZ,20161231,智能电源及应用系统
000400.SZ,20161231,EMS加工服务
000400.SZ,20161231,其他业务
000400.SZ,20160630,智能变配电系统
000400.SZ,20160630,智能电源及应用系统
000400.SZ,20160630,EMS加工服务
000400.SZ,20160630,智能中压供用电设备
000400.SZ,20160630,智能电表
000400.SZ,20160630,直流输电系统
000400.SZ,20151231,直流输电系统
000400.SZ,20151231,智能电源及应用系统
000400.SZ,20151231,智能电表
000400.SZ,20151231,智能变配电系统
000400.SZ,20151231,智能中压供用电设备
000400.SZ,20151231,EMS加工服务
000400.SZ,20150630,智能电源及应用系统
000400.SZ,20150630,EMS加工服务
000400.SZ,20150630,智能中压供用电设备
000400.SZ,20150630,智能变配电系统
000400.SZ,20150630,其他业务
000400.SZ,20150630,直流输电系统
000400.SZ,20150630,智能电表
000400.SZ,20141231,智能电源及应用系统
000400.SZ,20141231,智能电表
000400.SZ,20141231,智能变配电系统
000400.SZ,20141231,其他业务
000400.SZ,20141231,直流输电系统
000400.SZ,20141231,EMS加工服务
000400.SZ,20141231,智能中压供用电设备
000400.SZ,20140630,直流输电系统
000400.SZ,20140630,智能电源及应用系统
000400.SZ,20140630,其他业务
000400.SZ,20140630,EMS加工服务
000400.SZ,20140630,智能变配电系统
000400.SZ,20140630,智能电表
000400.SZ,20140630,智能中压供用电设备
000400.SZ,20131231,其他业务
000400.SZ,20131231,直流输电系统
000400.SZ,20131231,智能电表
000400.SZ,20131231,智能中压供用电设备
000400.SZ,20131231,智能变配电系统
000400.SZ,20131231,EMS加工服务
000400.SZ,20130630,其他业务
000400.SZ,20130630,智能变配电系统
000400.SZ,20130630,直流输电系统
000400.SZ,20130630,EMS加工服务
000400.SZ,20130630,智能中压供用电设备
000400.SZ,20130630,智能电表
000400.SZ,20121231,其他业务
000400.SZ,20121231,工业及交通智能供用电系统
000400.SZ,20121231,智能化特种节能一次设备
000400.SZ,20121231,直流输电系统
000400.SZ,20121231,EMS加工服务
000400.SZ,20121231,智能变配电系统
000400.SZ,20121231,智能中压供用电设备
000400.SZ,20121231,智能电表
000400.SZ,20120630,其他业务
000400.SZ,20120630,智能中压供用电设备
000400.SZ,20120630,工业及交通智能供用电系统
000400.SZ,20120630,智能电表
000400.SZ,20120630,直流输电系统
000400.SZ,20120630,EMS加工服务
000400.SZ,20120630,智能化特种节能一次设备
000400.SZ,20120630,智能变配电系统
000400.SZ,20111231,直流输电系统
000400.SZ,20111231,其他业务
000400.SZ,20111231,电网及发电系统
000400.SZ,20111231,EMS加工服务
000400.SZ,20111231,电气化铁路
000400.SZ,20111231,配网产品
000400.SZ,20111231,变压器
000400.SZ,20111231,用电系统设备
000400.SZ,20111231,电气化铁道
000400.SZ,20110630,直流输电系统
000400.SZ,20110630,其他业务
000400.SZ,20110630,电气化铁路
000400.SZ,20110630,配网产品
000400.SZ,20110630,变压器
000400.SZ,20110630,用电系统设备
000401.SZ,20220630,固废危废无害化处置收入
000401.SZ,20220630,熟料
000401.SZ,20220630,骨料
000401.SZ,20220630,其他主营业务
000401.SZ,20220630,水泥
000401.SZ,20211231,水泥
000401.SZ,20211231,熟料
000401.SZ,20211231,骨料
000401.SZ,20211231,固废危废无害化处置收入
000401.SZ,20211231,其他主营业务
000401.SZ,20210630,固废危废无害化处置收入
000401.SZ,20210630,水泥
000401.SZ,20210630,骨料
000401.SZ,20210630,熟料
000401.SZ,20210630,其他主营业务
000401.SZ,20201231,骨料
000401.SZ,20201231,其他主营业务
000401.SZ,20201231,固废危废无害化处置收入
000401.SZ,20201231,水泥
000401.SZ,20201231,其他业务
000401.SZ,20201231,熟料
000401.SZ,20200630,骨料
000401.SZ,20200630,水泥
000401.SZ,20200630,熟料
000401.SZ,20200630,其他主营业务
000401.SZ,20200630,固废危废无害化处置收入
000401.SZ,20191231,水泥
000401.SZ,20191231,熟料
000401.SZ,20191231,固废危废无害化处置收入
000401.SZ,20191231,其他主营业务
000401.SZ,20190630,水泥
000401.SZ,20190630,熟料
000401.SZ,20190630,其他主营业务
000401.SZ,20181231,水泥
000401.SZ,20181231,熟料
000401.SZ,20181231,其他主营业务
000401.SZ,20180630,其他业务
000401.SZ,20180630,水泥
000401.SZ,20180630,熟料
000401.SZ,20180630,其他主营业务
000401.SZ,20171231,其他主营业务
000401.SZ,20171231,熟料
000401.SZ,20171231,水泥
000401.SZ,20171231,水泥及水泥熟料
000401.SZ,20170630,其他业务
000401.SZ,20170630,水泥
000401.SZ,20170630,熟料
000401.SZ,20170630,其他主营业务
000401.SZ,20170630,水泥及水泥熟料
000401.SZ,20161231,水泥及水泥熟料
000401.SZ,20161231,水泥
000401.SZ,20161231,熟料
000401.SZ,20161231,其他
000401.SZ,20161231,其他业务
000401.SZ,20160630,水泥及水泥熟料
000401.SZ,20160630,其他业务
000401.SZ,20160630,其他
000401.SZ,20160630,熟料
000401.SZ,20160630,水泥
000401.SZ,20151231,水泥
000401.SZ,20151231,其他
000401.SZ,20151231,水泥及水泥熟料
000401.SZ,20151231,熟料
000401.SZ,20150630,水泥
000401.SZ,20150630,其他
000401.SZ,20150630,水泥及水泥熟料
000401.SZ,20150630,熟料
000401.SZ,20150630,其他业务
000401.SZ,20141231,水泥
000401.SZ,20141231,水泥及水泥熟料
000401.SZ,20141231,熟料
000401.SZ,20141231,其他业务
000401.SZ,20141231,其他
000401.SZ,20140630,水泥及水泥熟料
000401.SZ,20140630,其他
000401.SZ,20140630,熟料
000401.SZ,20140630,水泥
000401.SZ,20140630,其他业务
000401.SZ,20131231,其他业务
000401.SZ,20131231,其他
